prod	pci_rca	pci_rpop	complexity12_rca	complexity12_rpop
0101	0.05152349574325237	0.15080883379663043	0.38179201041926686	0.06269422498665374
0102	-0.7741898748859244	-1.6949872846352887	0.09654045107679614	0.0073532933429303
0103	0.7075272227069294	0.765032493955989	1.5154561642065263	3.5327488617129292
0104	-1.4687191171825118	-3.1349169279442273	0.10544909364099886	0.006282009715477705
0105	0.026584046209883663	0.25603626480047526	0.4308723586206595	1.2757489042502521
0106	-1.776051836747142	-2.201223554836887	0.016264605791664815	0.011213525234325429
0201	-0.24963135436851255	-0.19769027507969253	0.31973385262027365	0.7382925235721748
0202	-0.9284916214310224	-0.5620937901939808	0.26970294208587203	0.5609795033615836
0203	0.6364326292829539	0.6673394489596608	1.1311206321831129	2.0283341256598626
0204	-1.4796870094570072	-1.7183561782792411	0.27072109090459	0.038767416251964934
0206	-0.5231052655561869	0.1245435964518549	0.33939195884110485	0.9046665838207335
0207	0.15906000953976004	0.32873094740157777	0.7018312879052179	1.0046003389251406
0208	-0.10387781758669537	0.09288066011502094	0.26779704727456455	0.5308911465697206
0209	0.3131744500261157	0.5222319384986868	0.8024837116634158	1.7006351493641363
0210	0.1896000222750846	0.5017926090874201	0.9286438993305165	1.6580177977450399
0301	-1.064759164158314	-0.6123327898182077	0.0019083504246600867	0.13964306526512207
0302	-1.5247795378388316	-1.5417962127612936	0.039266056716183294	0.031172224664836466
0303	-1.5673911259856548	-1.8405577328435836	0.035422402609125936	0.03145503001729062
0304	-1.1036396846083807	-1.1973248372652	0.08611928704984322	0.08010176872954552
0305	-1.6362522245080646	-2.256173830813665	0.03969758295398869	0.025690306428885822
0306	-1.7593282299707862	-1.9008287240812671	0.07022477575996953	0.0904824550482313
0307	-1.6121431430671516	-1.593379630167453	0.07069002803911482	0.071576837071738
0401	-0.05521025672739728	-0.4961016806444384	0.21438568169117628	0.21172096603513813
0402	-0.7452826117573603	-0.3913858720194171	0.1700704224942973	0.35454708281092123
0403	-0.019501871122947635	-0.058276568827923876	0.29628607398411855	0.6485788265960187
0404	0.5793271361266737	0.536933102936147	0.9916282214122905	1.5236707067735527
0405	-0.07237121435295468	0.2355169503015249	0.43299270812987034	0.9296753378999307
0406	-0.08809732526373197	-0.3813881968769691	0.3755176736836134	0.48946995129367254
0407	-0.2345689128729227	-0.03438598118406614	0.40616157904829137	0.8679040694800125
0408	0.52556935046404	0.6463711806768931	1.4635089396618841	2.056093420802638
0409	-1.0095299135538942	-0.6417620944339917	0.19339453152291167	0.12199378825359831
0504	-1.013035160865295	-0.7745725940055053	0.25326695099532104	0.3698395052207411
0505	0.33817947950537425	0.7739508172743852	1.5755059400140932	2.118324692924361
0511	-0.6634508565660782	-0.33670539033785996	0.16601163223614968	0.37549358882122225
0601	-0.7208913464424882	-0.11318686281460952	1.0886351985517755	1.0645970406388743
0602	-0.7730223336312876	-0.7241144214467244	0.4484174153154809	0.13073791536656457
0603	-1.3401498101117506	-2.146546312341764	0.35225322009222454	0.03759289394088193
0604	-1.1405126497026103	-0.6673841539505572	0.18370734721539125	0.3530753892534591
0701	-0.8886652207344824	-0.6585999924000976	0.16101543919978106	0.3880136614584906
0702	-1.1612567669549296	-0.9791257788759501	0.15745505172803742	0.38620783985006996
0703	-1.9889887201867509	-1.4835347462114197	0.12401187134696065	0.03123776032004985
0704	-0.9073212870790062	-0.9585915518942	0.3014593894704712	0.3351520206918017
0705	-0.3800024409971782	-0.13644678420604434	0.6346195227794671	0.868014871855556
0706	-0.6292350651883326	-0.9003378041920842	0.2964988033337569	0.16245394324516893
0707	-0.9272937397854064	-0.9474793962462047	0.21075719835148432	0.41763959986954347
0708	-1.8411732288794256	-3.092256935446447	0.1130717734953645	0.019252360494496686
